article_id,article_version,related_num,r_ncd_id,r_ncd_version,last_updated
58774,24,1,64,1,2025-04-29 23:04:21.263000
58774,24,2,14,1,2025-04-29 23:04:21.267000
58774,24,3,129,1,2025-04-29 23:04:21.267000
58774,24,4,338,1,2025-04-29 23:04:21.267000
58777,11,1,0,1,2025-04-29 23:04:21.270000
58778,3,1,112,1,2025-04-29 23:04:18.240000
58780,3,1,112,1,2025-04-29 23:04:18.240000
58781,3,1,0,1,2025-04-29 23:04:18.243000
58782,3,1,0,1,2025-04-29 23:04:18.243000
58783,4,1,0,1,2025-04-29 23:04:18.243000
58786,4,1,0,1,2025-04-29 23:04:18.247000
58788,14,1,217,1,2025-04-29 23:04:18.247000
58788,16,1,217,1,2025-04-29 23:04:18.247000
58788,18,1,217,1,2025-04-29 23:04:18.247000
58790,13,1,217,1,2025-04-29 23:04:18.250000
58790,14,1,217,1,2025-04-29 23:04:18.250000
58791,2,1,372,1,2025-04-29 23:04:21.270000
58792,2,1,0,1,2025-04-29 23:04:21.270000
58795,15,1,0,1,2025-04-29 23:04:16.860000
58797,15,1,0,1,2025-04-29 23:04:15.703000
58798,4,1,222,1,2025-04-29 23:04:19.680000
58798,4,2,190,1,2025-04-29 23:04:19.683000
58801,73,1,333,1,2025-04-29 23:04:16.867000
58801,77,1,333,1,2025-04-29 23:04:16.867000
58801,80,1,333,1,2025-04-29 23:04:16.867000
58801,85,1,333,1,2025-04-29 23:04:16.867000
58802,3,1,223,1,2025-04-29 23:04:19.683000
58802,3,2,190,1,2025-04-29 23:04:19.687000
58808,12,1,217,1,2025-04-29 23:04:16.867000
58810,11,1,217,1,2025-04-29 23:04:15.703000
58812,69,2,333,1,2025-05-01 13:11:41.243000
58812,73,2,333,1,2025-05-01 13:11:41.243000
58812,76,2,333,1,2025-05-01 13:11:41.243000
58812,81,1,333,1,2025-04-29 23:04:16.867000
58814,11,1,176,1,2025-04-29 23:04:19.717000
58814,12,1,176,1,2025-04-29 23:04:19.717000
58817,6,1,0,1,2025-04-29 23:04:21.017000
58819,2,1,0,1,2025-04-29 23:04:20.453000
58821,7,1,0,1,2025-04-29 23:04:18.240000
58822,3,1,0,1,2025-04-29 23:04:19.687000
58823,4,1,0,1,2025-04-29 23:04:19.690000
58824,3,1,119,1,2025-04-29 23:04:19.690000
58824,3,2,330,1,2025-04-29 23:04:19.690000
58824,3,3,190,1,2025-04-29 23:04:19.693000
58828,12,1,0,1,2025-04-29 23:04:18.240000
58828,15,1,0,1,2025-04-29 23:04:18.240000
58833,17,1,0,1,2025-04-29 23:04:19.697000
58835,4,1,0,1,2025-04-29 23:04:19.697000
58836,20,1,0,1,2025-04-29 23:04:19.697000
58837,4,1,0,1,2025-04-29 23:04:19.700000
58853,3,1,0,1,2025-04-29 23:04:20.467000
58855,6,1,0,1,2025-04-29 23:04:18.250000
58865,19,1,0,1,2025-04-29 23:04:18.253000
58865,23,1,0,1,2025-04-29 23:04:18.253000
58865,24,1,0,1,2025-04-29 23:04:18.253000
58867,19,1,0,1,2025-04-29 23:04:18.260000
58867,22,1,0,1,2025-04-29 23:04:18.260000
58867,23,1,0,1,2025-04-29 23:04:18.260000
58872,4,1,0,1,2025-04-29 23:04:16.870000
58872,6,1,0,1,2025-04-29 23:04:16.870000
58873,5,1,0,1,2025-04-29 23:04:15.710000
58873,7,1,0,1,2025-04-29 23:04:15.710000
58876,8,1,0,1,2025-04-29 23:04:18.243000
58876,12,1,0,1,2025-04-29 23:04:18.243000
58883,6,1,0,1,2025-04-29 23:04:18.243000
58887,4,1,0,1,2025-04-29 23:04:18.260000
58889,5,1,0,1,2025-04-29 23:04:20.357000
58890,8,1,0,1,2025-04-29 23:04:20.460000
58893,15,1,0,1,2025-04-29 23:04:18.623000
58893,18,1,0,1,2025-04-29 23:04:18.623000
58893,19,1,0,1,2025-04-29 23:04:18.623000
58894,8,1,0,1,2025-04-29 23:04:21.017000
58896,2,1,64,1,2025-04-29 23:04:21.273000
58896,2,2,129,1,2025-04-29 23:04:21.273000
58897,4,1,0,1,2025-04-29 23:04:18.247000
58899,10,1,223,1,2025-04-29 23:04:21.020000
58900,2,1,0,1,2025-04-29 23:04:18.247000
58903,6,1,131,1,2025-04-29 23:04:18.260000
58903,6,2,232,1,2025-04-29 23:04:18.263000
58903,6,3,217,1,2025-04-29 23:04:18.263000
58903,6,4,47,1,2025-04-29 23:04:18.267000
58903,6,5,139,1,2025-04-29 23:04:18.267000
58903,6,6,315,1,2025-04-29 23:04:18.270000
58904,6,1,131,1,2025-04-29 23:04:18.270000
58904,6,2,232,1,2025-04-29 23:04:18.270000
58904,6,3,217,1,2025-04-29 23:04:18.273000
58904,6,4,47,1,2025-04-29 23:04:18.273000
58904,6,5,139,1,2025-04-29 23:04:18.277000
58904,6,6,315,1,2025-04-29 23:04:18.277000
58905,4,1,0,1,2025-04-29 23:04:18.250000
58906,3,1,0,1,2025-04-29 23:04:18.250000
58907,2,1,0,1,2025-04-29 23:04:21.277000
58912,7,1,0,1,2025-04-29 23:04:20.390000
58915,7,1,372,1,2025-04-29 23:04:15.613000
58916,3,1,372,1,2025-04-29 23:04:21.020000
58917,83,1,0,1,2025-04-29 23:04:16.873000
58917,85,1,0,1,2025-04-29 23:04:16.873000
58917,86,1,0,1,2025-04-29 23:04:16.873000
58917,90,1,0,1,2025-04-29 23:04:16.873000
58917,96,1,0,1,2025-04-29 23:04:16.873000
58917,101,1,0,1,2025-04-29 23:04:16.873000
58918,77,1,0,1,2025-04-29 23:04:15.713000
58918,79,1,0,1,2025-04-29 23:04:15.713000
58918,83,1,0,1,2025-04-29 23:04:15.713000
58918,86,1,0,1,2025-04-29 23:04:15.713000
58918,90,1,0,1,2025-04-29 23:04:15.713000
58919,2,1,0,1,2025-04-29 23:04:21.277000
58921,10,1,0,1,2025-04-29 23:04:19.560000
58921,11,1,0,1,2025-04-29 23:04:19.560000
58922,12,1,0,1,2025-04-29 23:04:15.717000
58923,5,1,0,1,2025-04-29 23:04:16.873000
58924,4,1,0,1,2025-04-29 23:04:15.717000
58928,7,1,223,1,2025-04-29 23:04:15.717000
58929,3,1,0,1,2025-04-29 23:04:16.877000
58930,2,1,372,1,2025-04-29 23:04:21.277000
58943,5,1,0,1,2025-04-29 23:04:21.020000
58944,2,1,281,1,2025-04-29 23:04:18.280000
58947,2,1,281,1,2025-04-29 23:04:18.280000
58953,4,1,372,1,2025-04-29 23:04:18.280000
58954,4,1,372,1,2025-04-29 23:04:18.283000
58955,4,1,0,1,2025-04-29 23:04:16.877000
58956,4,1,0,1,2025-04-29 23:04:15.720000
58958,2,1,0,1,2025-04-29 23:04:18.250000
58959,2,1,0,1,2025-04-29 23:04:20.370000
58960,7,1,0,1,2025-04-29 23:04:15.720000
58961,8,1,0,1,2025-04-29 23:04:16.880000
58963,10,1,198,1,2025-04-29 23:04:19.707000
58963,11,1,198,1,2025-04-29 23:04:19.707000
58966,3,1,217,1,2025-04-29 23:04:18.283000
58967,4,1,217,1,2025-04-29 23:04:18.287000
58973,24,1,372,2,2025-04-30 17:06:37.063000
58973,26,1,372,2,2025-04-30 17:06:37.063000
58973,27,1,372,2,2025-04-30 17:06:37.063000
58975,24,1,372,2,2025-04-30 17:06:10.290000
58975,26,1,372,2,2025-04-30 17:06:10.290000
58975,27,1,372,2,2025-04-30 17:06:10.290000
58975,28,1,372,2,2025-04-30 17:06:10.290000
58977,3,1,0,1,2025-04-29 23:04:18.253000
58982,19,1,322,1,2025-04-29 23:04:18.253000
58984,4,1,0,1,2025-04-29 23:04:20.420000
58988,24,1,372,1,2025-04-29 23:04:15.627000
58991,2,1,0,1,2025-04-29 23:04:20.443000
58993,9,1,0,1,2025-04-29 23:04:18.300000
58993,11,1,0,1,2025-04-29 23:04:18.303000
58993,14,1,0,1,2025-04-29 23:04:18.303000
58993,16,1,0,1,2025-04-29 23:04:18.303000
58995,9,1,0,1,2025-04-29 23:04:18.303000
58995,11,1,0,1,2025-04-29 23:04:18.307000
58995,13,1,0,1,2025-04-29 23:04:18.307000
58995,14,1,0,1,2025-04-29 23:04:18.307000
58996,30,1,372,1,2025-04-29 23:04:18.313000
58996,31,1,372,1,2025-04-29 23:04:18.313000
58997,28,1,372,1,2025-04-29 23:04:18.320000
58997,29,1,372,1,2025-04-29 23:04:18.320000
58998,19,1,372,1,2025-04-29 23:04:21.027000
59001,3,1,0,1,2025-04-29 23:04:18.253000
59004,20,1,372,2,2025-04-30 19:45:30.923000
59005,8,1,53,1,2025-04-29 23:04:15.630000
59005,8,2,352,1,2025-04-29 23:04:15.633000
59005,8,3,361,1,2025-04-29 23:04:15.637000
59005,8,4,365,1,2025-04-29 23:04:15.637000
59005,8,5,369,1,2025-04-29 23:04:15.640000
59005,8,6,335,1,2025-04-29 23:04:15.643000
59006,4,1,0,1,2025-04-29 23:04:21.027000
59007,4,1,53,1,2025-04-29 23:04:21.030000
59007,4,2,352,1,2025-04-29 23:04:21.030000
59007,4,3,361,1,2025-04-29 23:04:21.030000
59007,4,4,365,1,2025-04-29 23:04:21.033000
59007,4,5,369,1,2025-04-29 23:04:21.033000
59007,4,6,335,1,2025-04-29 23:04:21.037000
59015,3,1,0,1,2025-04-29 23:04:15.643000
59017,3,1,53,1,2025-04-29 23:04:18.323000
59017,3,2,352,1,2025-04-29 23:04:18.323000
59017,3,3,361,1,2025-04-29 23:04:18.327000
59017,3,4,365,1,2025-04-29 23:04:18.327000
59017,3,5,369,1,2025-04-29 23:04:18.330000
59017,3,6,335,1,2025-04-29 23:04:18.330000
59018,3,1,53,1,2025-04-29 23:04:18.333000
59018,3,2,352,1,2025-04-29 23:04:18.333000
59018,3,3,361,1,2025-04-29 23:04:18.337000
59018,3,4,365,1,2025-04-29 23:04:18.337000
59018,3,5,369,1,2025-04-29 23:04:18.340000
59018,3,6,335,1,2025-04-29 23:04:18.340000
59020,2,1,53,1,2025-04-29 23:04:21.283000
59020,2,2,352,1,2025-04-29 23:04:21.283000
59020,2,3,361,1,2025-04-29 23:04:21.287000
59020,2,4,365,1,2025-04-29 23:04:21.287000
59020,2,5,369,1,2025-04-29 23:04:21.290000
59020,2,6,335,1,2025-04-29 23:04:21.290000
59028,8,1,0,1,2025-04-29 23:04:18.257000
59028,12,1,0,1,2025-04-29 23:04:18.257000
59030,9,1,0,1,2025-04-29 23:04:18.257000
59030,13,1,0,1,2025-04-29 23:04:18.257000
59032,6,1,0,1,2025-04-29 23:04:18.343000
59032,7,1,0,1,2025-04-29 23:04:18.343000
59034,6,1,0,1,2025-04-29 23:04:18.343000
59034,7,1,0,1,2025-04-29 23:04:18.343000
59036,13,1,0,1,2025-04-29 23:04:18.257000
59036,15,1,0,1,2025-04-29 23:04:18.260000
59036,17,1,0,1,2025-04-29 23:04:18.260000
59036,20,1,0,1,2025-04-29 23:04:18.260000
59036,23,1,0,1,2025-04-29 23:04:18.260000
59040,12,1,0,1,2025-04-29 23:04:18.260000
59042,13,1,366,1,2025-04-29 23:04:18.260000
59049,16,1,292,1,2025-04-29 23:04:15.723000
59049,16,2,288,1,2025-04-29 23:04:15.723000
59049,16,3,294,1,2025-04-29 23:04:15.727000
59051,6,1,0,1,2025-04-29 23:04:21.040000
59055,11,1,0,1,2025-04-29 23:04:18.343000
59055,12,1,0,1,2025-04-29 23:04:18.343000
59055,14,1,0,1,2025-04-29 23:04:18.343000
59055,15,1,0,1,2025-04-29 23:04:18.343000
59056,10,1,0,1,2025-04-29 23:04:18.347000
59056,11,1,0,1,2025-04-29 23:04:18.347000
59058,2,1,372,1,2025-04-29 23:04:15.647000
59060,3,1,0,1,2025-04-29 23:04:20.490000
59060,4,1,0,1,2025-04-29 23:04:20.490000
59063,4,1,0,1,2025-04-29 23:04:21.040000
59066,9,1,0,1,2025-04-29 23:04:21.040000
59066,10,1,0,1,2025-04-29 23:04:21.040000
59069,5,1,0,1,2025-04-29 23:04:15.647000
59070,4,1,0,1,2025-04-29 23:04:15.650000
59078,3,1,0,1,2025-04-29 23:04:20.430000
59079,3,1,0,1,2025-04-29 23:04:18.347000
59084,4,1,0,1,2025-04-29 23:04:21.040000
59085,2,1,321,1,2025-04-29 23:04:19.700000
59085,2,2,190,1,2025-04-29 23:04:19.700000
59086,20,1,0,1,2025-04-29 23:04:15.727000
59086,21,1,0,1,2025-04-29 23:04:15.727000
59088,6,1,0,1,2025-04-29 23:04:20.440000
59090,2,1,0,1,2025-04-29 23:04:21.293000
59101,17,1,0,1,2025-04-29 23:04:19.750000
59101,20,1,0,1,2025-04-30 16:38:29.197000
59101,23,1,0,1,2025-07-13 17:22:26.660000
59101,27,1,0,1,2025-07-13 17:22:26.660000
59101,28,1,0,1,2025-07-13 17:22:26.660000
59105,23,1,158,1,2025-04-29 23:04:19.727000
59105,26,1,158,1,2025-07-13 16:48:56.767000
59105,30,1,158,1,2025-07-13 16:48:56.767000
59105,33,1,158,1,2025-07-13 16:48:56.767000
59105,34,1,158,1,2025-07-13 16:48:56.767000
59105,36,1,158,1,2025-07-13 16:48:56.767000
59109,7,1,0,1,2025-04-29 23:04:15.650000
59112,4,1,0,1,2025-04-29 23:04:21.043000
59114,3,1,0,1,2025-04-29 23:04:18.267000
59115,3,1,0,1,2025-04-29 23:04:18.347000
59116,2,1,372,1,2025-04-29 23:04:21.293000
59117,2,1,0,1,2025-04-29 23:04:21.297000
59118,2,1,0,1,2025-04-29 23:04:21.297000
59121,3,1,0,1,2025-04-29 23:04:21.297000
59123,28,1,0,1,2025-04-29 23:04:15.730000
59125,38,1,0,1,2025-04-29 23:04:16.880000
59126,5,1,0,1,2025-04-29 23:04:21.043000
59127,3,1,0,1,2025-04-29 23:04:18.267000
59130,3,1,372,1,2025-04-29 23:04:18.350000
59131,3,1,372,1,2025-04-29 23:04:18.350000
59132,5,1,0,1,2025-04-29 23:04:21.043000
59134,3,1,0,1,2025-04-29 23:04:18.353000
59135,3,1,0,1,2025-04-29 23:04:18.353000
59136,5,1,0,1,2025-04-29 23:04:18.270000
59137,3,1,0,1,2025-04-29 23:04:18.270000
59138,3,1,0,1,2025-04-29 23:04:18.270000
59139,3,1,0,1,2025-04-29 23:04:18.270000
59140,2,1,0,1,2025-04-29 23:04:18.273000
59142,4,1,0,1,2025-04-29 23:04:18.353000
59144,3,1,0,1,2025-04-29 23:04:18.357000
59148,5,1,0,1,2025-04-29 23:04:18.273000
59151,4,1,11,1,2025-04-29 23:04:18.357000
59151,4,2,135,1,2025-04-29 23:04:18.360000
59151,4,3,15,1,2025-04-29 23:04:18.360000
59154,12,1,0,1,2025-04-29 23:04:21.047000
59154,13,1,0,1,2025-04-29 23:04:21.047000
59155,3,1,11,1,2025-04-29 23:04:18.363000
59155,3,2,135,1,2025-04-29 23:04:18.363000
59155,3,3,15,1,2025-04-29 23:04:18.367000
59158,9,1,0,1,2025-04-29 23:04:18.273000
59160,12,1,0,1,2025-04-29 23:04:18.277000
59160,13,1,0,1,2025-04-29 23:04:18.277000
59161,2,1,0,1,2025-04-29 23:04:21.300000
59163,6,1,0,1,2025-04-29 23:04:21.047000
59163,7,1,0,1,2025-04-29 23:04:21.047000
59170,5,1,0,1,2025-04-29 23:04:18.277000
59175,10,1,366,1,2025-04-29 23:04:18.367000
59175,10,2,1,1,2025-04-29 23:04:18.370000
59175,11,1,366,1,2025-04-29 23:04:18.367000
59175,11,2,1,1,2025-04-29 23:04:18.370000
59177,11,1,366,1,2025-04-29 23:04:18.370000
59177,11,2,1,1,2025-04-29 23:04:18.370000
59177,12,1,366,1,2025-04-29 23:04:18.370000
59177,12,2,1,1,2025-04-29 23:04:18.370000
59179,9,1,0,1,2025-04-29 23:04:18.373000
59179,10,1,0,1,2025-04-29 23:04:18.373000
59181,7,1,0,1,2025-04-29 23:04:18.373000
59181,8,1,0,1,2025-04-29 23:04:18.373000
59184,2,1,0,1,2025-04-29 23:04:18.280000
59186,20,1,0,1,2025-04-29 23:04:18.280000
59186,22,1,0,1,2025-04-29 23:04:18.280000
59192,15,1,0,1,2025-04-29 23:04:18.280000
59195,5,1,0,1,2025-04-29 23:04:15.733000
59197,7,1,0,1,2025-04-29 23:04:16.880000
59205,3,1,0,1,2025-04-29 23:04:18.283000
59211,3,1,0,1,2025-04-29 23:04:18.373000
59212,3,1,0,1,2025-04-29 23:04:18.377000
59213,2,1,0,1,2025-04-29 23:04:20.447000
59215,8,1,366,1,2025-04-29 23:04:21.050000
59215,9,1,366,1,2025-04-29 23:04:21.050000
59216,2,1,0,1,2025-04-29 23:04:20.380000
59217,4,1,0,1,2025-04-29 23:04:20.297000
59217,5,1,0,1,2025-04-29 23:04:20.297000
59218,4,1,0,1,2025-04-29 23:04:20.300000
59218,5,1,0,1,2025-04-29 23:04:20.300000
59219,12,1,225,1,2025-04-29 23:04:19.703000
59219,12,2,190,1,2025-04-29 23:04:19.707000
59220,5,1,0,1,2025-04-29 23:04:20.350000
59233,18,1,0,1,2025-04-29 23:04:20.010000
59233,19,1,0,1,2025-04-29 23:04:20.010000
59237,2,1,0,1,2025-04-29 23:04:21.300000
59242,2,1,0,1,2025-04-29 23:04:21.053000
59244,17,1,0,1,2025-04-29 23:04:18.377000
59244,18,1,0,1,2025-04-29 23:04:18.377000
59246,17,1,0,1,2025-04-29 23:04:18.380000
59246,18,1,0,1,2025-04-29 23:04:18.380000
59249,8,1,0,1,2025-04-29 23:04:16.880000
59249,9,1,0,1,2025-04-29 23:04:16.880000
59250,7,1,0,1,2025-04-29 23:04:15.733000
59250,8,1,0,1,2025-04-29 23:04:15.733000
59251,2,1,0,1,2025-04-29 23:04:20.443000
59253,2,1,0,1,2025-04-29 23:04:21.053000
59254,3,1,372,1,2025-04-29 23:04:21.413000
59257,11,1,0,1,2025-04-29 23:04:21.300000
59259,8,1,366,1,2025-04-29 23:04:21.303000
59261,5,1,0,1,2025-04-29 23:04:21.303000
59261,7,1,0,1,2025-04-29 23:04:21.303000
59268,27,1,179,1,2025-04-29 23:04:16.887000
59270,26,1,179,1,2025-04-29 23:04:15.740000
59275,3,1,0,1,2025-04-29 23:04:18.283000
59276,2,1,0,1,2025-04-29 23:04:18.287000
59277,4,1,0,1,2025-04-29 23:04:18.287000
59278,3,1,372,1,2025-04-29 23:04:18.380000
59279,3,1,372,1,2025-04-29 23:04:18.380000
59280,4,1,0,1,2025-04-29 23:04:18.287000
59281,5,1,0,1,2025-04-29 23:04:18.290000
59283,5,1,0,1,2025-04-29 23:04:16.887000
59284,2,1,0,1,2025-04-29 23:04:18.290000
59285,3,1,0,1,2025-04-29 23:04:15.740000
59287,2,1,0,1,2025-04-29 23:04:21.053000
59288,3,1,0,1,2025-04-29 23:04:18.290000
59289,3,1,366,1,2025-04-29 23:04:21.057000
59295,6,1,0,1,2025-04-29 23:04:21.060000
59297,3,1,0,1,2025-04-29 23:04:18.293000
59299,5,1,64,1,2025-04-29 23:04:21.060000
59299,5,2,14,1,2025-04-29 23:04:21.060000
59299,5,3,129,1,2025-04-29 23:04:21.063000
59299,5,4,338,1,2025-04-29 23:04:21.063000
59299,8,1,64,1,2025-04-29 23:04:21.067000
59299,8,2,14,1,2025-04-29 23:04:21.067000
59299,8,3,129,1,2025-04-29 23:04:21.070000
59299,8,4,338,1,2025-04-29 23:04:21.070000
59299,10,1,64,1,2025-04-29 23:04:21.067000
59299,10,2,14,1,2025-04-29 23:04:21.067000
59299,10,3,129,1,2025-04-29 23:04:21.070000
59299,10,4,338,1,2025-04-29 23:04:21.070000
59299,12,1,64,1,2025-04-29 23:04:21.067000
59299,12,2,14,1,2025-04-29 23:04:21.067000
59299,12,3,129,1,2025-04-29 23:04:21.070000
59299,12,4,338,1,2025-04-29 23:04:21.070000
59301,2,1,0,1,2025-04-29 23:04:21.070000
59302,2,1,0,1,2025-04-29 23:04:20.447000
59303,3,1,0,1,2025-04-29 23:04:18.293000
59306,2,1,366,1,2025-04-29 23:04:21.307000
59309,4,1,0,1,2025-04-29 23:04:18.293000
59311,9,1,1,1,2025-04-29 23:04:18.593000
59311,9,2,366,1,2025-04-29 23:04:18.597000
59311,10,1,1,1,2025-04-29 23:04:18.593000
59311,10,2,366,1,2025-04-29 23:04:18.597000
59318,12,1,0,1,2025-04-29 23:04:21.070000
59318,13,1,0,1,2025-04-29 23:04:21.070000
59319,5,1,0,1,2025-04-29 23:04:20.460000
59323,4,1,0,1,2025-04-29 23:04:18.297000
59325,4,1,366,1,2025-04-29 23:04:18.383000
59325,4,2,1,1,2025-04-29 23:04:18.387000
59326,3,1,366,1,2025-04-29 23:04:18.387000
59326,3,2,1,1,2025-04-29 23:04:18.390000
59327,5,1,0,1,2025-04-29 23:04:20.443000
59328,10,1,0,1,2025-04-29 23:04:20.470000
59329,2,1,0,1,2025-04-29 23:04:21.307000
59330,6,1,222,1,2025-04-29 23:04:19.707000
59330,6,2,190,1,2025-04-29 23:04:19.710000
59332,15,1,0,1,2025-04-29 23:04:18.297000
59333,3,1,0,1,2025-04-29 23:04:18.390000
59334,3,1,0,1,2025-04-29 23:04:18.390000
59340,2,1,0,1,2025-04-29 23:04:20.480000
59343,4,1,0,1,2025-04-29 23:04:15.650000
59344,4,1,0,1,2025-04-29 23:04:21.073000
59350,17,1,0,1,2025-04-29 23:04:18.300000
59350,19,1,0,1,2025-04-29 23:04:18.300000
59350,24,1,0,1,2025-04-29 23:04:18.300000
59350,26,1,0,1,2025-04-29 23:04:18.300000
59350,27,1,0,1,2025-04-29 23:04:18.300000
59353,5,1,0,1,2025-04-29 23:04:18.393000
59354,5,1,0,1,2025-04-29 23:04:18.393000
59355,6,1,0,1,2025-04-29 23:04:21.073000
59356,3,1,0,1,2025-04-29 23:04:21.073000
59357,4,1,0,1,2025-04-29 23:04:21.077000
59360,2,1,0,1,2025-04-29 23:04:21.307000
59366,5,1,179,1,2025-04-29 23:04:16.890000
59367,5,1,179,1,2025-04-29 23:04:15.743000
59369,2,1,0,1,2025-04-29 23:04:21.310000
59371,3,1,147,1,2025-04-29 23:04:18.300000
59371,4,1,147,1,2025-04-29 23:04:18.300000
59371,7,1,147,1,2025-04-29 23:04:18.300000
59374,11,1,0,1,2025-04-29 23:04:21.080000
59374,12,1,0,1,2025-04-29 23:04:21.080000
59374,14,1,0,1,2025-04-29 23:04:21.080000
59380,3,1,0,1,2025-04-29 23:04:15.650000
59382,4,1,0,1,2025-04-29 23:04:21.080000
59383,2,1,0,1,2025-04-29 23:04:20.437000
59386,3,1,0,1,2025-04-29 23:04:18.393000
59386,4,1,0,1,2025-04-29 23:04:18.393000
59394,2,1,0,1,2025-04-29 23:04:15.653000
59397,2,1,0,1,2025-04-29 23:04:19.710000
59399,3,1,0,1,2025-04-29 23:04:19.710000
59401,3,1,0,1,2025-04-29 23:04:18.397000
59401,4,1,0,1,2025-04-29 23:04:18.397000
59401,5,1,0,1,2025-04-29 23:04:18.397000
59402,2,1,65,1,2025-04-29 23:04:19.713000
59403,4,1,221,1,2025-04-29 23:04:19.713000
59403,4,2,190,1,2025-04-29 23:04:19.717000
59408,2,1,372,1,2025-04-29 23:04:15.653000
59412,4,1,0,1,2025-04-29 23:04:21.083000
59413,3,1,0,1,2025-04-29 23:04:18.397000
59414,3,1,0,1,2025-04-29 23:04:18.397000
59416,6,1,29,1,2025-04-29 23:04:20.220000
59416,6,2,28,1,2025-04-29 23:04:20.223000
59416,9,1,29,1,2025-04-29 23:04:20.220000
59416,9,2,28,1,2025-04-29 23:04:20.223000
59416,12,1,29,1,2025-04-29 23:04:20.220000
59416,12,2,28,1,2025-04-29 23:04:20.223000
59416,13,1,29,1,2025-04-29 23:04:20.220000
59416,13,2,28,1,2025-04-29 23:04:20.223000
59416,14,1,29,1,2025-04-29 23:04:20.220000
59416,14,2,28,1,2025-04-29 23:04:20.223000
59419,2,1,0,1,2025-04-29 23:04:18.400000
59420,2,1,0,1,2025-04-29 23:04:18.400000
59423,3,1,0,1,2025-04-29 23:04:21.083000
59423,4,1,0,1,2025-04-29 23:04:21.083000
59429,3,1,0,1,2025-04-29 23:04:21.310000
59429,4,1,0,1,2025-04-29 23:04:21.310000
59434,16,1,0,1,2025-04-29 23:04:21.317000
59434,19,1,0,1,2025-04-29 23:04:21.317000
59437,4,1,372,1,2025-04-29 23:04:21.087000
59440,6,1,0,1,2025-04-29 23:04:18.400000
59441,4,1,0,1,2025-04-29 23:04:18.400000
59443,3,1,0,1,2025-04-29 23:04:18.403000
59444,3,1,0,1,2025-04-29 23:04:18.403000
59449,2,1,194,1,2025-04-29 23:04:18.303000
59451,3,1,0,1,2025-04-29 23:04:20.320000
59452,3,1,372,1,2025-04-29 23:04:18.407000
59453,3,1,372,1,2025-04-29 23:04:18.407000
59455,2,1,0,1,2025-04-29 23:04:21.320000
59456,2,1,372,1,2025-04-29 23:04:21.320000
59459,4,1,0,1,2025-04-29 23:04:18.410000
59460,4,1,0,1,2025-04-29 23:04:18.410000
59462,4,1,0,1,2025-04-29 23:04:15.657000
59466,6,1,0,1,2025-04-29 23:04:18.410000
59466,7,1,0,1,2025-04-29 23:04:18.410000
59468,5,1,0,1,2025-04-29 23:04:18.410000
59468,6,1,0,1,2025-04-29 23:04:18.410000
59470,4,1,0,1,2025-04-29 23:04:15.657000
59472,4,1,0,1,2025-04-29 23:04:21.087000
59474,4,1,0,1,2025-04-29 23:04:21.087000
59476,4,1,0,1,2025-04-29 23:04:15.660000
59480,7,1,0,1,2025-04-29 23:04:21.090000
59480,9,1,0,1,2025-04-29 23:04:21.090000
59480,10,1,0,1,2025-04-29 23:04:21.090000
59482,4,1,0,1,2025-04-29 23:04:21.090000
59483,3,1,0,1,2025-04-29 23:04:15.660000
59484,8,1,0,1,2025-04-29 23:04:15.660000
59487,8,1,373,1,2025-04-29 23:04:20.193000
59487,11,1,373,1,2025-04-29 23:04:20.193000
59487,14,1,373,1,2025-04-29 23:04:20.193000
59487,15,1,373,1,2025-04-29 23:04:20.193000
59491,7,1,372,1,2025-04-29 23:04:16.967000
59491,7,2,198,1,2025-04-29 23:04:16.980000
59491,7,3,281,1,2025-04-29 23:04:16.990000
59496,2,1,0,1,2025-04-29 23:04:21.090000
59498,4,1,0,1,2025-04-29 23:04:18.303000
59498,6,1,0,1,2025-04-29 23:04:18.303000
59498,10,1,0,1,2025-04-29 23:04:18.303000
59501,2,1,0,1,2025-04-29 23:04:18.307000
59503,2,1,0,1,2025-04-29 23:04:21.090000
59505,4,1,0,1,2025-04-29 23:04:18.413000
59505,5,1,0,1,2025-04-29 23:04:18.413000
59507,4,1,0,1,2025-04-29 23:04:18.413000
59507,5,1,0,1,2025-04-29 23:04:18.413000
59507,6,1,0,1,2025-04-29 23:04:18.413000
59509,4,1,0,1,2025-04-29 23:04:18.413000
59509,5,1,0,1,2025-04-29 23:04:18.413000
59511,4,1,0,1,2025-04-29 23:04:18.417000
59511,5,1,0,1,2025-04-29 23:04:18.417000
59513,3,1,0,1,2025-04-29 23:04:18.417000
59513,4,1,0,1,2025-04-29 23:04:18.417000
59515,3,1,0,1,2025-04-29 23:04:18.417000
59515,4,1,0,1,2025-04-29 23:04:18.417000
59515,5,1,0,1,2025-04-29 23:04:18.417000
59517,4,1,0,1,2025-04-29 23:04:16.893000
59517,5,1,0,1,2025-04-29 23:04:16.893000
59518,4,1,0,1,2025-04-29 23:04:15.743000
59518,5,1,0,1,2025-04-29 23:04:15.743000
59519,3,1,0,1,2025-04-29 23:04:21.093000
59520,5,1,0,1,2025-04-29 23:04:18.307000
59521,10,1,0,1,2025-04-29 23:04:18.420000
59521,11,1,0,1,2025-04-29 23:04:18.420000
59522,10,1,0,1,2025-04-29 23:04:18.420000
59522,11,1,0,1,2025-04-29 23:04:18.420000
59523,3,1,0,1,2025-04-29 23:04:18.420000
59524,3,1,0,1,2025-04-29 23:04:18.423000
