article_id,article_version,hcpc_code_group,paragraph,last_updated
54954,28,1,<p>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. <br /></p>,2023-01-20 14:21:01.793000
54958,28,1,<p>N/A</p>,2025-12-24 18:28:57.207000
54961,21,1,<p><b>Group 1 CPT codes apply to Groups 1 and 2 ICD-9-CM and ICD-10-CM Codes </b></p>,2026-04-02 15:20:28.500000
54969,52,1,"<p><span style=""background: white; line-height: 107%;"">HCPCS code G0255 is non-covered per Pub. 100-03, Chp1, Section 160.23.</span></p>",2025-10-14 13:00:49.650000
54975,17,1,<p>N/A</p>,2026-02-09 16:51:04.117000
54982,28,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. <br /><br /> <strong>Group 1 CPT codes apply to Groups 1 and 2 ICD-10-CM Codes</strong></p>,2025-05-09 14:48:53.127000
55001,69,1,<p><br /><br /><br /></p>,2026-04-30 16:07:45.687000
55028,45,1,<p>N/A</p>,2025-10-27 12:06:22.183000
55044,18,1,,2025-09-23 11:39:33.103000
55056,14,1,,2025-10-27 12:06:23.683000
55058,7,1,,2025-09-23 11:39:34.220000
55061,13,1,,2026-06-16 19:35:52.397000
55069,26,1,,2025-08-14 17:49:02.223000
55115,18,1,<p>N/A</p>,2026-05-05 18:56:37.087000
55136,19,1,<p>N/A</p>,2024-01-24 13:36:42.863000
55146,17,1,,2026-04-21 17:09:34.240000
55147,30,1,<p>N/A</p>,2024-09-17 12:22:13.503000
55161,23,1,,2023-08-23 17:01:04.887000
55162,20,1,,2026-07-24 11:52:37.870000
55169,15,1,<p>N/A</p>,2025-10-22 15:38:30.700000
55175,25,1,,2025-12-23 19:00:35.450000
55193,15,1,,2026-04-20 12:22:56.923000
55197,35,1,,2026-02-20 13:10:20.487000
55200,37,1,<p>N/A</p>,2025-12-23 17:38:53.577000
55206,18,1,,2023-11-20 17:27:56.707000
55210,15,1,<p>NA</p>,2026-01-22 14:36:51.517000
55215,9,1,,2025-09-16 14:35:04.870000
55224,37,1,<p>CPT<sup>&#174;</sup> code that is also referenced in other articles</p>,2026-06-18 12:38:09.010000
55227,19,1,,2025-08-14 17:32:58.507000
55229,46,1,<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-01-23 14:05:43.800000
55229,46,2,<p>Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-01-23 14:05:43.850000
55230,18,1,<p>N/A</p>,2025-12-23 17:56:22.713000
55231,17,1,<p>N/A</p>,2026-01-22 14:47:58.710000
55233,21,1,,2024-09-17 14:09:15.700000
55233,21,2,<p>The following should be reported for ABL1 Kinase Domain Mutation Analysis for the detection of acquired imatinib tyrosine kinase inhibitor resistance.</p>,2024-09-17 14:09:15.723000
55235,15,1,<p>NA</p>,2023-07-19 14:22:47.750000
55239,65,1,<p>N/A</p>,2026-06-24 20:03:12.583000
55264,14,1,<p>N/A</p>,2026-02-09 16:51:06.510000
55294,34,1,<p>CPT<sup>&reg;</sup> codes that are also referenced in other articles.</p>,2026-02-09 16:51:06.050000
55310,12,1,,2025-08-28 12:06:50.503000
55315,17,1,,2025-09-26 22:10:36.727000
55326,40,1,,2025-10-27 12:06:24.960000
55336,49,1,"<p><strong>Note: CPT<sup>&reg;</sup> 76700, 76705 or 76706* should be used for billing a full (complete) or appropriately limited abdominal ultrasound. <span style=""text-decoration: underline;"">This article does not address diagnosis coding for these 3 CPT<sup>&reg;</sup> codes</span>.<sup> &nbsp; &nbsp;</sup></strong><br /><br /><strong>*Note: Please refer to the <em>Billing and Coding: </em><em>Once in a Lifetime Abdominal Aortic Aneurysm (AAA) Screening Article A55071</em> for additional requirements for billing CPT<sup>&reg;</sup> code 76706.</strong></p>",2025-08-21 12:24:18.627000
55354,35,1,"<p><span style=""line-height: 115%;"">Providers are reminded to refer to the long descriptors of the CPT<sup><span style=""font-size: small;"">&reg;</span></sup> codes in their CPT<sup><span style=""font-size: small;"">&reg;</span></sup> book.</span></p>",2023-06-05 13:31:53.123000
55426,132,1,,2026-06-24 19:02:21.350000
55478,12,1,,2025-09-16 14:35:03.850000
55503,5,1,,2023-11-22 16:23:07.620000
55505,5,1,,2023-11-22 16:22:29.033000
55530,35,1,<p>Providers are to use CPT<sup>&reg;</sup> Code 64999 for both the trial and permanent insertion of the electrode array when billing for the procedures associated with either Peripheral Subcutaneous Field Stimulation or Peripheral Nerve Field Stimulation. 64999 for these purposes is not covered due to insufficient peer reviewed data to warrant the medical necessity of coverage.</p>,2025-10-14 13:00:49.830000
55584,19,1,"<p>To bill for this service, enter 64999 in the comment field as listed below with the description SphenoCath<sup>&reg; </sup>or the name of the delivery device used.</p>
<p>For Part A:</p>
<ul>
<li>2300 loop. NTE segment for the electronic claim</li>
<li>Form Locator 80 Remarks on the UB04 form</li>
</ul>
<p>Part B:</p>
<ul>
<li>Loop 2400/SV101-7 for the electronic claim or</li>
<li>Item 19 on the CMS-1500 paper claim form</li>
</ul>
<p class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; line-height: normal;""><span style=""font-size: 12.0pt; font-family: 'Times New Roman',serif; mso-fareast-font-family: 'Times New Roman';"">Do not use </span>CPT<sup>&reg; </sup>64400 and/or 64505 to bill for this device.</p>
<p>&nbsp;</p>",2025-09-16 14:35:04.437000
55595,17,1,<p>N/A</p>,2026-02-09 16:51:04.223000
55595,17,2,<p>The following should be reported for ABL1 Kinase Domain Mutation Analysis for the detection of acquired imatinib tyrosine kinase inhibitor resistance.</p>,2026-02-09 16:51:04.223000
55596,13,1,<p>N/A</p>,2026-02-09 16:51:07.807000
55597,24,1,<p>N/A</p>,2026-02-09 16:51:07.513000
55621,17,1,,2026-04-21 17:41:21.263000
55623,16,1,<p>N/A</p>,2026-02-09 16:51:07.667000
55624,34,1,<p>N/A</p>,2026-02-09 16:51:07.960000
55639,51,1,<p>The following drugs will be allowed for other therapy as indicated below.</p>,2025-11-18 20:23:20.570000
55672,26,1,<p>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-07-14 22:42:59.750000
55675,25,1,"<p><span style=""line-height: 115%; font-family: 'Arial',sans-serif; font-size: 12pt; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book. </span></p>",2025-10-06 18:48:48.633000
55695,21,1,,2023-05-23 12:49:05.593000
55703,27,1,<p>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-06-18 15:02:38.047000
55709,11,1,,2024-04-16 15:08:02.677000
55710,16,1,,2025-12-23 18:12:33.180000
55711,24,1,<p>N/A</p>,2026-02-09 16:51:03.980000
55715,12,1,,2025-01-31 19:32:22.997000
55716,11,1,,2023-11-08 15:14:20.573000
55717,26,1,,2025-08-18 16:43:45.573000
55717,26,2,<p><strong>Quantitative Codes in immunology section:</strong></p>,2025-08-18 16:43:45.600000
55719,15,1,,2025-09-23 11:39:34.107000
55723,44,1,<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2023-01-20 12:02:27.743000
55738,17,1,,2023-06-22 12:58:52.253000
55754,22,1,<p>N/A</p>,2025-09-16 14:35:04.620000
55757,5,1,,2017-10-13 17:25:42.010000
55769,14,1,,2025-10-06 18:48:48.947000
55774,13,1,<p>N/A</p>,2025-09-23 11:39:33.270000
55818,26,1,<p>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-01-23 14:13:19.247000
55835,16,1,<p>Covered CPT/HCPCS Codes:</b></p>,2026-02-27 17:31:04.580000
55835,16,2,<p><b>Ancillary Coding</b><br /></p>,2026-02-27 17:31:04.590000
55909,46,1,<p>CPT Codes for L37228 Wound Care</p>,2025-11-18 19:04:08.917000
55909,46,2,<p>Please refer to the National Coverage Determination (NCD) 270.1 for covered diagnoses for CPT/HCPCS codes G0281 and G0329.</p>,2025-11-18 19:04:08.970000
55913,9,1,,2024-12-17 15:26:40.623000
55937,46,1,"<p><br /><strong>Colonoscopy</strong></p>
<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-04-02 15:10:22.700000
55951,21,1,<p>N/A</p>,2026-06-18 12:51:56.663000
55958,6,1,,2024-02-28 15:20:28.137000
56006,19,1,,2023-12-21 20:09:49.637000
56025,16,1,<p>99199 is the <strong>only</strong> code billable to this AB MAC</p>,2025-09-23 11:39:33.780000
56027,14,1,,2025-12-23 00:21:15.340000
56034,42,1,"<p><span style=""line-height: 107%;"">Effective 01/01/2020, 64999 is to be used to report injections of anesthetic and/or steroids for the facial and phrenic nerves and cervical plexus. This code replaces the deleted codes 64402, 64410 and 64413.</span></p>",2026-03-04 15:55:05.223000
56034,42,2,<p>CPT code 64450 is <strong>NOT</strong> medically necessary when billed with <strong>any other</strong> CPT code in the GROUP 2 Codes listed <strong>PLUS</strong> any one of the GROUP 1 diagnosis listed in the ICD-10 Codes that DO NOT Support Medical Necessity section below.</p>,2026-03-04 15:55:05.307000
56065,23,1,,2022-11-15 01:52:19.907000
56065,23,2,,2022-11-15 01:52:19.913000
56065,23,3,,2022-11-15 01:52:19.923000
56065,23,4,,2022-11-15 01:52:19.930000
56065,23,5,,2022-11-15 01:52:19.953000
56065,23,6,,2022-11-15 01:52:19.967000
56065,23,7,,2022-11-15 01:52:19.970000
56071,23,1,<p>N/A</p>,2025-10-06 18:48:48.883000
56072,13,1,,2024-01-23 18:41:24.277000
56072,13,2,"<p><span style=""line-height: 115%;"">CPT<sup>&reg;</sup> codes that are also referenced in other articles.</span></p>",2024-01-23 18:41:24.330000
56083,14,1,,2026-07-27 17:58:49.123000
56103,14,1,<p>N/A</p>,2026-02-09 16:51:07.023000
56103,14,2,"<p><span style=""line-height: 115%;"">CPT<sup><span style=""font-size: small;"">&reg;</span></sup> codes that are also referenced in other articles.</span></p>",2026-02-09 16:51:07.023000
56106,14,1,,2024-01-30 20:17:52.747000
56112,6,1,,2025-09-23 11:39:33.960000
56141,39,1,,2020-11-12 22:00:16.987000
56152,35,1,"<p><p style=""line-height: normal;"">The codes below are used to bill for those outpatient respiratory services listed in Section A above.</p></p>",2025-10-27 12:06:23.133000
56152,35,2,"<p><p style=""line-height: normal;"">The codes below are used to bill for a Pulmonary Rehabilitation Program as outlined in Section B above.</p></p>",2025-10-27 12:06:23.133000
56157,19,1,,2026-06-18 15:44:55.280000
56157,19,2,<p>CPT codes 20610 &amp; 20611 are not restricted to the diagnosis codes in this policy.</p>,2026-06-18 15:44:55.460000
56159,23,1,<p>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>,2026-02-27 19:04:09.943000
56175,15,1,,2026-02-27 17:35:02.203000
56178,21,1,,2026-07-14 22:43:02.287000
56198,11,1,,2026-07-14 22:43:05.027000
56199,130,1,"<p style=""line-height: normal;""><strong><u>Tier 1 Covered Codes</u></strong></p>
<p style=""line-height: normal;"">Limited coverage may be provided for the genetic tests, submitted under the following CPT codes:</p>
<p style=""line-height: normal;"">Please refer to the Indications and Limitations of Coverage section (L35000)&#160;and the ICD-10-CM diagnosis to CPT procedure groupings below.</p>
<p>&#160;</p>",2026-07-16 16:40:38.300000
56199,130,2,"<p><p style=""line-height: normal;""><strong><u>Tier 1 Individual Review Codes</u></strong></p>
<p style=""line-height: normal;"">Coverage may be provided for the genetic tests submitted under the following Tier 1 CPT codes, if documentation supports medical necessity:</p>
<p style=""line-height: normal;"">Please refer to the Indications and Limitations of Coverage section (L35000)&nbsp;and the ICD-10-CM diagnosis to CPT procedure groupings below. Not all procedure codes have related diagnosis codes listed.</p>
<p style=""line-height: normal;"">&nbsp;</p></p>",2026-07-16 16:40:38.300000
56199,130,3,"<p style=""line-height: normal;""><strong><u>Tier 1 Non-covered Codes</u></strong></p>
<p><span style=""line-height: 107%;"">Genetic testing procedures submitted under the following CPT codes are unlikely to impact therapeutic decision-making in the clinical management of the patient and will be denied automatically as not medically necessary: </span></p>",2026-07-16 16:40:38.300000
56199,130,4,"<p style=""line-height: normal;""><strong><u>Tier 2 CPT and NOC Codes</u></strong></p>
<p style=""line-height: normal;"">Refer to indications and Limitations of Coverage section (L35000).</p>
<p style=""line-height: normal;""><strong><u>Tier 2/NOC Covered Code/Gene Combinations</u></strong></p>
<p style=""line-height: normal;"">Limited coverage may be provided for specific genes reported below:</p>
<p style=""line-height: normal;""><strong>81400</strong> ACE, F13B, F5, F7, FGB</p>
<p style=""line-height: normal;""><strong>81401</strong> CBFB-MYH11, E2A/PBX1, EML4-ALK, ETV6-RUNX1, EWSR1/ERG, EWSR1/FLI1, EWSR1/WT1, F11coagulation factor XI, FIP1L1-PDGFR, FOXO1/PAX3, FOXO1/PAX7, MUTYH (mutY homolog [E.coli]), NPM/ALK, PAX8/PPARG, RUNX1/RUNX1T1</p>
<p style=""line-height: normal;""><strong>81403</strong> F8 (coagulation factor VIII), VHL (von Hippel-Lindau tumor suppressor)</p>
<p style=""line-height: normal;""><strong>81404</strong> CDKN2A (cyclin-dependent kinase inhibitor 2A), PRSS1 (protease, serine, 1 [trypsin 1]), MEN1 (multiple endocrine neoplasia 1) (eg, multiple endocrine neoplasia type 1, Wermer syndrome), duplication/deletion, TP53 (tumor protein 53) (e.g. tumor samples), targeted sequence analysis of 2-5 exons, VHL (von Hippel-Lindau tumor suppressor)</p>
<p style=""line-height: normal;""><strong>81405</strong> TP53 (tumor protein 53) (e.g. Li-Fraumeni syndrome, tumor samples), full gene sequence or targeted sequence analysis of &gt;5 exons,</p>
<p style=""line-height: normal;""><strong>81406</strong> ATP7B (ATPase, Cu++ transporting, beta polypeptide)</p>
<p style=""line-height: normal;""><strong><u>Tier 2/NOC Individual Review Code/Gene Combinations</u></strong></p>
<p style=""line-height: normal;"">Any genetic test reported with a Tier 2 CPT code, not listed above or below, is subject to individual review.</p>
<p style=""line-height: normal;""><strong><u>Tier 2/NOC Non-covered Code/Gene Combinations</u></strong></p>
<p style=""line-height: normal;"">The following individual Tier 2 genetic tests are unlikely to impact therapeutic decision-making, directly impact treatment, outcome and/or clinical management in the care of the beneficiary and will be denied as not medically necessary (Please note that this list of non-covered genes is not exhaustive, and the fact that a specific gene is not mentioned does not mean it is covered. In addition, many genes have several names that are used. The most common names have been used in this article):</p>
<p style=""line-height: normal;""><strong>81400 </strong>ABCC8, ACADM, AGTR1, CCR5, CLRN1, DYT1 (TOR1A), FGFR3, IL28B, IVD, TOR1A</p>
<p style=""line-height: normal;""><strong>81401</strong> ADRB2, ATN1, CFH/ARMS2, DEK/NUP214, FGFR3, GALT (galactose-1-phosphate uridylyltransferase), H19, KCNQ10T1 (KCNQ1 overlapping transcript 1), MEG3/DLK1, MLL/AFF, MT-ATP6, MT-ND4, MT-ND6, MT-ND5 mitochondrially encoded tRNA leucine 1 [UUA/G] mitochondrially encoded NADH dehydrogenase 5), MT-RNR1 (mitochondrially encoded 12S RNA), MT-TK (mitochondrially encoded tRNA lysine), MT-TL1, MT-TS1, PRSS1 (protease, serine, 1 [trypsin 1])</p>
<p style=""line-height: normal;""><strong>81402</strong> CYP21A2, Chromosome 18q-, MEFV (Mediterranean fever) (eg, familial Mediterranean fever), TRD 81402 Uniparental disomy (UPD)</p>
<p style=""line-height: normal;""><strong>81403</strong> ANG (angiogenin, ribonuclease, RNase A family, 5), FGFR3 (fibroblast growth factor receptor 3) one exon, GJB1 (gap junction protein, beta 1) (eg, Charcot-Marie-Tooth X-linked), full gene sequence, HRAS (v-Ha-ras Harvey rat sarcoma viral oncogene homolog Costello syndrome), MT-RNR1 (mitochondrially encoded 12S RNA), MT-TS1 (mitochondrially encoded tRNA serine 1)</p>
<p style=""line-height: normal;""><strong>81404</strong> ACADS (acyl-CoA dehydrogenase), AQP2 (aquaporin 2 [collecting duct]), ARX (aristaless related homeobox), BTD (biotinidase), CAV3 (caveolin 3) (eg, CAV3-related distal myopathy, limb-girdle muscular dystrophy type 1C), full gene sequence, CLRN1 (clarin 1), CYP1B1 (cytochrome P450, family 1, subfamily B, polypeptide 1), EGR2 (early growth response 2) (eg, Charcot-Marie-Tooth), FGFR2 (fibroblast growth factor receptor 2) (2 EXONS), FGFR3 (fibroblast growth factor receptor 3) (4 EXONS), FKRP (Fukutin related protein), FOXG1 (forkhead box G1), FSHMD1A (facioscapulohumeral muscular dystrophy 1A), FSHMD1A (facioscapulohumeral muscular dystrophy 1A), HNF1B (HNF1 homeobox B), HRAS (v-Ha-ras Harvey rat sarcoma viral oncogene homolog), KCNJ10 (potassium inwardly-rectifying channel, subfamily J, member 10), SLC25A4 (solute carrier family 25 [mitochondrial carrier; adenine nucleotide translocation], VWF (von Willebrand factor)</p>
<p style=""line-height: normal;""><strong>81405</strong> CASR (CAR, EIG8, extracellular calcium-sensing receptor, FHH, FIH, GPRC2A, HHC, HHC1, NSHPT, PCAR1), CYP21A2 (cytochrome P450, family 21, subfamily A, polypeptide2), MPZ (myelin protein zero)</p>
<p style=""line-height: normal;""><strong>81406</strong> ACADVL (acyl-CoA dehydrogenase, very long chain), CBS (cystathionine-beta-synthase), CDKL5 (cyclin-dependent kinase-like 5) DLAT (dihydrolipoamide S-acetyltransferase), DLD (dihydrolipoamide dehydrogenase), F8 (coagulation factor VIII), GALT (galactose-1-phosphate uridylyltransferase), HADHA (hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase [trifunctional protein] alpha subunit), HEXA (hexosaminidase A, alpha polypeptide), LMNA (lamin A/C), MUTYH (mutY homolog [E. coli]), NF2 (neurofibromin 2 [merlin]), NSD1 (nuclear receptor binding SET domain protein 1), PAH (phenylalanine hydroxylase), PAX2 (paired box 2), PDHA1 (pyruvate dehydrogenase [lipoamide] alpha1), POLG (polymerase [DNA directed], gamma), PRKAG2 (protein kinase, AMP-activated, gamma 2 non-catalytic subunit), PTPN11 (protein tyrosine phosphatase, non-receptor type 11), RET (ret-proto-oncogene) (eg, Hirschsprung disease), full gene sequence, SLC9A6 (solute carrier family 9 [sodium/hydrogen exchanger] member 6), SOS1 (son of sevenless homolog 1), TAZ (tafazzin), TSC1 (tuberous sclerosis 1), TSC2 (tuberous sclerosis 2), UBE3A (ubiquitin protein ligase)</p>
<p style=""line-height: normal;""><strong>81407</strong> Level 8 Molecular Pathology Procedures, F8 (coagulation factor VIII)</p>
<p style=""line-height: normal;""><strong>81408</strong> Level 9 Molecular Pathology Procedures</p>
<p style=""line-height: normal;""><strong>81479</strong> PIK3C, PI3Ks, PI(3)Ks, PI-3Ks, AKT1, MEK1, VEGFR2 (CD309, FLK1, VEGFR), LPA intron 25 genotype, KIF6, SPG4, C9orf72, MLH1, AIRE (APSI), SDA2, HAX1 (HAX1_HUMAN, HCLS1- associated protein X-1, HCLSBP1, HS1-associating protein X-1, HS1 binding protein, HS1-binding protein 1, HS1BP1, HSP1BP-1)</p>
<p><strong>Note:</strong> When a panel with greater than one or less than five genes is ordered, use the corresponding existing panel CPT code or CPT code 81479 if none exists.</p>",2026-07-16 16:40:38.300000
